_id,value
decision,"[0.028348610940852,-0.02350630127175654,-0.02280032448927216,0.005208825624105086,-0.010947790622933537,-0.06008621472477552,-0.002834813557152427,-0.02125794873371699,-0.010366540961468301,-0.03275408730527268,0.006928095551738794,-0.007759369100332331,0.003178520050176413,0.008465501301281852,-0.0007558437934319095,0.0019839867263023838,0.0033801718146502582,-0.0008846513308198647,-0.018584029143222158,-0.003921272576471603,-0.02474759162264114,0.031701737318245424,-0.023586655431504726,0.020911252005718937,-0.015710912932757927,0.030081859428899935,-0.02062731102560366,-0.011491337962015982,-0.06971913784431982,0.04093403988846865]"
extremely,"[0.012678287243156323,0.0008841208075060091,0.013759057728167495,-0.006371204147330481,-0.004510159546081797,0.0056067286512587215,-0.008008245283258664,0.0036438169306134095,-0.0009096229168064883,0.0009202267949372719,-0.003093684683648509,-0.0014591108889269542,-0.001640150151706982,-0.003479676147526351,0.0015358528424417141,0.0024249103787415825,0.0011413335938673125,0.011289297946992126,0.003494293821207752,-0.005682053096602595,0.007769818010246924,0.001280611593848395,-0.0009009422926976268,0.004279920510787356,-0.0014701229638439343,-0.00048721913348357803,0.0026746555808586656,-0.005622436897862522,0.003371706136717234,-0.004972866521123134]"
public,"[0.04557537901494753,-0.06119353051613735,-0.06829370080934062,0.091800527747927,0.03996797757296672,0.05906887217230178,0.015317466830806481,-0.007462034546900004,-0.012246887029439504,-0.0030556210803860326,-0.006301975601473744,-0.0013877258858650543,0.003312586875194909,0.04088166228671278,-0.10116026470706924,0.11339008757242841,0.17739957976956694,0.003487309246740289,-0.08366536410343489,-0.1251838888489067,-0.09588409661658233,-0.10713154898895191,-0.036354400389100164,0.08979611982398986,0.07820978345858223,-0.01724741625148265,-0.012377788158023331,-0.05543147822229185,-0.051115835187845515,0.12115106917242549]"
since,"[0.024509244984200557,0.00554067842913473,0.004001385491598648,0.002778910732534346,-0.011795781626414998,0.00810216333070006,0.0017974514534530688,0.0006016211567470313,-0.009930420065417639,-0.0005192004674338235,0.008263404402465884,-0.0017197117285592048,-0.003286542439914851,0.003768395039419647,-0.001694363151291053,0.0020533375471725457,0.007853631557544165,0.0070157825180006215,0.00048396823226676267,-0.0035973003894633694,-0.0023953819733278222,-0.002789811982608408,-0.0022023600463945935,0.0034696794446162473,0.0021591896878722884,-0.0008694654898343439,0.0069306668020298196,0.005201204748456864,0.011117344459739964,-0.02161700961562672]"
far,"[0.01950186485754231,0.0041272298754192974,0.013508069041896213,0.00396604255924556,-0.013120848544562524,0.00509281446868747,-0.00436396784195905,-0.003009560601738578,-0.0036076744798928468,-0.0009305666027975895,0.004693143655179889,-0.0019922179394912575,-0.007885230430054312,-0.002191032755991396,-0.00877531396104944,0.0012089258952612926,0.005634929594387293,0.006279256825982889,0.0029231084276798106,-0.005801163451166536,0.010386338573047627,-0.0031458592918253113,-0.005610464536139965,0.008883527772406447,0.004027113080475767,0.0018983514779713842,0.005087776661544458,-0.0024568875735085974,0.007216424395941285,-0.0025604852401527457]"
period,"[0.018152831826609577,-0.007633898797623212,-0.007694267475727181,0.013217140076011581,-0.017226792838732085,0.007814589608644826,0.009474290834443459,0.0016578749360945597,-0.02086712279044641,0.003353647273460051,-0.004352524848000481,-0.0030282286635729466,-0.001338558474707735,0.006548236477316043,-0.005894259500321429,0.0048831500627640224,0.01577445091557161,0.008846924592263265,0.0012630698909300887,0.0056448757894910565,0.012290501277618429,-0.005263884445903061,0.007172921142649185,-0.007769440644985642,-0.005491029725463925,0.0066869772819118925,0.00846562830283906,0.018501817086890453,0.016045843215206426,-0.04936309204643755]"
ultimately,"[0.012920647348274172,0.009770014313758922,-0.00020439134195287525,0.00187934353137955,-0.0035485850387116874,0.0007667098584146698,-0.0003138973213621804,0.003341200560465334,-0.0014025596888037322,-0.0010984418198002827,-0.006143538841696895,0.0023813728919100698,-0.00204005827671331,0.004614123654074052,0.0006024120494211288,-0.003061850651363991,-0.004180570539601766,-0.004088889951203725,0.0006436942031985599,-0.0019055017427192559,-0.0014604820228142253,0.0005406181620171736,0.0005854290180203458,-0.00287397627337617,-0.004035155613156023,1.843731712151313e-05,-0.0014010722912720678,-0.004559906020817531,0.0037919394104801944,-0.001975937070350188]"
species,"[0.03576942839375408,0.03289441333666087,-0.014252537711901415,0.023714344208450047,-0.15111370630342144,-0.029270687057034124,0.10750923453101419,0.04452638000931981,0.0036462696732491723,0.14312152379283086,-0.06159932249010817,0.042243773684466315,-0.03499835956259,-0.035381136801927296,0.026046598506645077,-0.06411949165486285,0.039400284575424195,-0.003314281814367874,-0.013311124212284087,-0.0241425456161769,0.09662299530857466,0.034302063816852794,0.09921909987320852,0.0034002600752772033,-0.022746186904815432,0.027364067747174772,0.08745038556613882,-0.18422925751778532,0.047584922134319925,-0.011033097261300952]"
health,"[0.04856200058916856,-0.01332318533651103,-0.06499153562131699,0.04492273481515373,0.010655602897741728,-0.07243503389520026,0.0014271137196209885,0.13099033095574086,-0.03184339191245254,-0.09293205915458787,0.05014712486285811,0.06005624064560186,-0.01397191911153346,0.08493423629980554,0.026796207379762363,0.0208974853075111,0.045778503945994926,0.05088092062890502,-0.1303281475585222,-0.09853853619384398,0.061709425008265914,0.17742807493163523,-0.06866637605747734,-0.12383910843159598,0.03816699656343191,-0.05230933921440439,0.015406003061524492,0.02521401684912654,-0.0703866127906819,0.1709031073517972]"
thereby,"[0.014889198746637177,0.004532346896694182,-0.0016492645448915825,-0.0003998170282936795,0.00020330071160286692,-0.00145791311759092,0.001994191697825538,0.0048594619271478635,0.003194329667454388,-0.0016165056222755495,-0.00015471896614378984,-0.0016367464976319562,9.78668233047068e-05,0.00414081890466516,-0.000538270944172083,0.002530104417761095,0.0015374617470218614,0.0020778545533611118,0.002843696354550342,0.0004137266383015207,0.0059721878790826395,-0.0011368131019250396,-0.00018092726700750546,-8.300170418367083e-06,-0.005398521945442124,-0.003089990660828046,0.005202791132022034,-0.0005506360098924629,0.005372912665839805,-0.004735503405003279]"
database,"[0.01549892625527069,-0.00858386194004163,-0.010593114103034148,0.006166630666991933,-0.01163799531917728,-0.02130257445884,-0.0103221766877994,0.0023541453751391023,0.0026656810143431547,-0.004668491241518167,-0.007739389468389656,0.0021442965935927006,-1.5124087224227013e-05,-0.01324714481968018,0.004416715932686253,0.004089523122872108,0.009902147300094324,-0.003058198018298347,-0.005572540652228727,0.012264529980547112,0.012657112406626592,0.025593614154374583,-0.013478085063270258,0.024334596326634733,0.028879190138667757,0.009910582444237436,-0.025881217725168756,-0.015455924586596812,-0.005211678984594265,0.0005544848697963088]"
skill,"[0.030546155338774174,-0.01846112036483838,-0.0195575954795455,0.0318986447682332,0.010953242885417894,0.05785104839169285,-0.016076440460358762,0.021414081534436497,-0.0013616501721749677,0.04742766450983943,-0.017991017579171802,0.0225347482208057,0.04749168921249768,0.0018335475155167383,0.0040114154589780925,0.003634453030625366,0.002050426948600366,-0.02622218949449382,0.009389523633267043,0.05619306883266388,0.028657028522292117,0.055324842222469015,0.03225780308826478,-0.04477449396095896,-0.0785244618179026,-0.003988544201704018,0.019816226255992674,0.07958896965577356,-0.047099655191375316,-0.02048115766290618]"
demonstrate,"[0.03269900389730922,-0.004653838375426503,0.0179542242815579,-0.03608884251941752,0.023952597221226238,-0.017600184576344123,9.728472290791712e-05,-0.0010771537184702216,0.004883245206429235,0.016364928963222142,0.0016718130065582933,0.002434613030661517,-0.0001003469398606037,0.012262421455854312,-0.01080603388207986,0.010764514306128483,0.012197933942709308,0.022113605014633792,0.006079502404513282,0.0011272637107320287,-0.007923758489329306,-0.02634954882285401,-0.005362384376001557,0.009151700356430129,-0.004509222612175448,-0.0023591442961341524,0.009982254433001454,-0.0028046860327506588,0.007809899098299874,-0.0032073716067318944]"
discover,"[0.01557568046157345,0.020427287352534657,0.001345852506326562,0.006668517791455058,-0.005020348982770105,0.01038060371432363,-0.007243078385959824,0.0034871103825053,0.007274264317061666,0.0005353941308129089,0.0037675240523477524,-0.007941350548766896,0.003266611926112442,-0.006484365200103681,-0.0035976834357649397,0.0004217633189271832,0.011771481976809545,-0.006334666489830479,0.0007164193845770016,-0.019097529055113163,0.005016134396334804,-0.016647805904848895,-0.007401786425071201,0.01576873662210349,0.007579355846407683,-0.0020721237464416424,-0.0016177636854144044,0.0014404405526093928,0.007006234960043465,-0.0056769461217054925]"
emission,"[0.026165201852218694,-0.02146832830956545,0.015611678503201554,-0.053994272502313506,-0.011971108408592904,-0.011093409667137746,0.055750853599548275,0.004391841583582565,-0.04064666618091431,0.0012607149308431556,-0.005820686354154808,-0.06107537468157448,-0.011083734476594387,0.04118706578431242,0.040873991811675406,0.026552561657680603,0.020004068910674282,0.007828028847314226,0.010287902307485927,0.0272524911383953,-0.013557670081262505,-0.019072709937355433,-0.01068503582569016,0.041735132751598306,0.016985371583545662,0.01007222982170572,0.0810510900406179,0.054386040531401295,0.01972077584118535,0.01993159081040831]"
reliable,"[0.016634899351357292,-0.00856113688034945,0.004390122255129279,-0.02191085357911824,-0.00047207094478852064,-0.01457387683297258,-0.00985367283783117,0.002828957970978251,-0.001200786394473346,0.004945514021859099,-0.009762186077782783,0.0030203448306724435,0.005583650997124409,-0.0006888953557398921,0.011811593057342487,0.009942345062465746,0.004547154740568845,0.018712489793465494,-0.0069168268194474,0.006197403168279718,-0.012850724325396896,0.0006486364498918314,-0.0018907017282402284,0.005941665392904285,-0.0032866891206402332,-0.0024957073030399055,-0.0039892589390587,-0.0024329937851067292,0.006726425684148344,0.005989214220386568]"
tool,"[0.06187803849692891,-0.02192022445044956,2.860413435340492e-05,-0.015200876293515807,-0.016577740676326502,-0.05160426699379541,-0.049403892461774915,-0.008564531907697709,0.011880913878044352,-0.01760612056122939,0.0012115643525930295,-0.0014695761874365231,0.0180914185390095,-0.030101213724522013,0.028135297906367554,-0.008272564069609915,-0.006375923329841968,0.003208783760133699,-0.02720924809480592,0.03937079513127966,-0.01193500730371072,0.027880065120364825,-0.020028497444412166,0.05380339648929757,-0.012015906388140254,0.05473871562771152,-0.04993016414163188,-0.007872797993168416,-0.05372889271563265,0.040254947800976396]"
final,"[0.01756131056290881,-0.00763530197047785,0.001778362055830267,-0.016378372985540082,0.0030944112363331445,0.0028589746139801226,0.0008579454694616758,0.005365555408708036,-0.003133283473123162,-0.006376191640384421,0.011206915403430544,0.010254451096458651,-0.006134883155502353,-0.003501699001290312,0.0022676952238419564,0.00028729150258359655,-1.4970768872161686e-05,0.0054635529821383255,-0.008368969986008312,0.006779575193316181,-0.010935661677172593,-0.005177290894694306,0.003900537481689845,0.01067002930854975,0.014851321646987234,0.008457876507381737,-0.0017770817952092524,0.0038111646909086594,-0.0027624943168105317,-0.003003156311926769]"
area,"[0.05605758817169118,-0.041346975192935,-0.011662459297767637,0.023993717187822304,0.007667316036354229,0.03551091895796862,-0.007917690405207073,-0.006115972999813705,-0.012821252334719773,-0.0009855030639010984,-0.009125306325899266,-0.002707511615991181,0.015191826880234068,-0.007860618212752316,0.01315109443682419,-0.011678026189152355,-0.04757986374202441,0.00710354964627675,0.0183001717998041,0.004825952480078988,-0.01516920963390632,0.0030706673177119254,-0.006322107349966484,-0.027792002699811042,-0.008804019637675011,-0.013562275401844378,0.0026801898056177105,-0.03203764815670457,0.014355873775130739,-0.00672323681075147]"
vitro,"[0.019640019593281627,0.05356363142042948,-0.011626907743196085,-0.0001376997771671308,0.025109746205818153,-0.0039883532325548955,-0.004944447072421865,-1.7428907679310074e-05,-0.00515638387027058,-0.01621969962479803,0.0007853909811146708,0.01349681307529526,0.00869942771255533,0.009855556803768834,0.009871629690728217,-0.002998501746853744,-0.009368419706121464,-0.0145915420616258,-0.011476552071769916,-0.0027892380246396006,0.00457264382863801,-0.007929031675076779,-0.00458630705562847,0.011469254675220062,-0.004764326939188553,0.002027966462021011,0.002367549016922271,-0.003248407895992983,-0.0031498341423254125,0.0007347742401712341]"
solar,"[0.030545759384147886,-0.006172712642617964,0.035574903748920264,-0.10289254873923737,0.049203020654968344,0.06397882884930735,0.07187091417040176,-0.06606172987595496,-0.114561872635901,0.05836893927838516,0.0272276121913206,-0.08892148268326028,-0.027997069533735458,0.06292252570917731,-0.022971493394630164,0.020785872795209506,0.04716340053064802,-0.055163549531591805,-0.0007369191920100424,-0.05479651714278608,0.12910810557775612,0.08591624541725552,-0.07048322015849023,-0.09687513401403397,0.10770469630922061,-0.030813898536322937,-0.12195749929810151,-0.1084484799793436,0.1458602028947762,-0.17291762083368506]"
society,"[0.030694325706508416,-0.032856193654322796,-0.03515470961227849,0.0545074640960124,-0.003022032381215952,0.024235030229368414,0.014168556372047447,-0.010812401713727,-0.020312417554344098,-0.01857212622070947,0.009320046847410222,0.004608587690003316,-0.03412912428990251,0.023710184578526174,-0.06213792710541856,0.020515000629110887,0.07138572510066983,0.006859538995887818,-0.007171455571485069,-0.02944331671889172,-0.029001356534306553,-0.04146710629548969,-0.0017807922788138641,-0.0008647879386062395,-0.030240271705220673,0.006916705618429111,-0.013947601946552049,-0.017213242669925653,0.0014759874388700321,0.017594946843494767]"
conventional,"[0.016260368949583152,-0.001177181750493553,0.013929235946465737,-0.03026315814826438,0.002964256786298646,0.00564004435095411,-0.004536687325482089,0.009383001395347007,-0.006320486779964686,-0.0018909455038160642,0.0021186634438198175,0.004968377252546794,-0.008095476517671858,0.007242950417627868,-0.0055356870255815465,0.0006991224514131793,0.006115780204268998,0.007866605012482665,-0.0013799570812280094,0.001960269503693988,-0.00651817051572994,-0.008140648120896786,0.0012089910788230414,-0.004398778751357257,0.0008340638007427953,-0.001230803346857592,0.001699698504286043,-0.007353162472462378,0.006847914706916052,-0.001626315647082429]"
